id;title;short_desc;zone;infos;services;contact;address;mail;phone;openinghours;interneturl;appointmenturl;virtualvisiturl;crousandgourl;albumurl;bookingurl;troubleshootingurl;house_services;images;geocalisation;photo;regions
888;LANN TRUSSAC;Près de l'IUT , du Lycée Lesage, du Resto U', d'un centre sportif;Vannes;"Résidence de 1991, chambres rénovées en 2004, comportant 296 logements dont 151 chambres confort de 9m², 129 T1 de 20m² et 16 T1Bis de 26m², située à proximité de l’IUT de Vannes et du Resto U' de Kercado. 
 La résidence est équipée d’une laverie, de salles télévision, de salles de travail, d’une salle de loisirs, de garages à vélos (places limitées). 
 8 logements PMR dont 2 chambres de 18m² et 6 T1 de 20m². 
 Accueil ouvert de 8H30 à 12H30 et de 13H30 à 22H00 du lundi au vendredi, de 14H00 à 22H00 le samedi et de 15H00 à 22H00 le dimanche. Veilleurs présents la nuit. 
 Transports :

Lignes : 1-6a-6b
Gare de Vannes (25 minutes en bus de la résidence, 50 minutes à pied)
Parking de la résidence (places limitées)";"Parking, gardien, local à vélos, salle de travail, laverie, bibliothèque. 
 Bus 1, 3 et 6";"LANN TRUSSAC - Tél. 02.97.46.90.90 
 cu.vannes@crous-rennes.fr
Secrétariat : Crous Antenne de Vannes9 rue André Lwoff 56000 VANNES 
 Faire une demande dans cette Cité U’ 
 Voir les résidences du Crous Bretagne";12 rue Montaigne 56000 VANNES;cu.vannes@crous-rennes.fr;02.97.46.90.90;;https://trouverunlogement.lescrous.fr/;;;;;https://www.crous-rennes.fr/se-loger/faire-une-demande-de-logement-dans-une-residence-crous/;https://www.crous-rennes.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking PMR"", ""Parking"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Salle TV"", ""Surveillance / Sécurité"", ""Bibliothèque"", ""Salle jeux de société""]}";;47.6437644958, -2.775488615;https://www.crous-rennes.fr/wp-content/uploads/sites/27/2024/01/lann-trussac.jpg;Bretagne
1291;PAUL HENRY;En face du campus de Rennes 2, à proximité du Resto U et du campus Santé.;Rennes ouest-Villejean;"Résidence de 1994, comportant : 

102 T1 de 20m²;
24 T1Bis de 30m² ;
8 T2 de 40m².

 Résidence située au cœur du campus Villejean (Rennes 2, UFR Médecine et pharmacie), à proximité de la BU, des infrastructures sportives, de l’espace culturel Le Tambour et de toutes commodités : métro, bus, restaurant universitaire, commerces. 
 La résidence est équipée d’une laverie et d’un local à vélo. 
 1 logement PMR de 30m². 
 Résidence sécurisée avec accueil de jour et veille de nuit 24H/24, 7J/7.";Parking, 1 local à vélos, laverie à 150m, accès sécurisé, accueil de jour et veille de nuit 24h/24 et 7j/7.;"location.studios.cuvillejean@crous-rennes.fr 
 Tél 02.99.59.20.48. 
 Secrétariat : Cité U Villejean, 2 rue d'Alsace CS 51004 35010 RENNES cedex 
 Faire une demande dans cette Cité U’ 
 Voir les résidences du Crous Bretagne";3 et 5 rue du recteur Paul Henry 35000 Rennes;location.studios.cuvillejean@crous-rennes.fr;02.99.59.20.48;;https://trouverunlogement.lescrous.fr/;;;;;https://www.crous-rennes.fr/se-loger/faire-une-demande-de-logement-dans-une-residence-crous/;https://www.crous-rennes.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Surveillance / Sécurité""]}";;48.122169001194, -1.7010393888128;https://www.crous-rennes.fr/wp-content/uploads/sites/27/2024/01/Paul-Henry.jpg;Bretagne
657;Saulcy;;Metz;"La résidence universitaire Saulcy possède 804 logements au cœur du campus Saulcy, répartis dans sept bâtiments (de P1 à P7). À proximité immédiate se situe l’(S)pace Saulcy, qui comporte l’épicerie Market’ Rimbaud et la Station P0 (un espace de détente et de coworking). Le campus accueille également le Resto U’ Verlaine. 
   
 La résidence a bénéficié d’un vaste programme de requalification avec la réhabilitation de P2 en 2021, de P1 et de P5 en 2022 ainsi que de P3 en 2023. Le bâtiment P4 quant à lui est toujours en cours de réhabilitation. 
   
 Accès 
 METTIS B : station Cité U 
 METTIS A + autres lignes de bus : arrêt Square du Luxembourg 
   
 Tarifs TCC 
 Chambre 9 m² avec sanitaire individuel bâtiment P1 : 247 € 
 Studette 10,5 m² bâtiment P3 : 269 € 
 Studette 13,5 m² : 359,60 € 
 Studette 18 m² PMR bâtiment P1 : 367 € 
 Studette 16 m² PMR bâtiment P2 : 359,60 € 
 Studette 18 m² bâtiment P1 : 367 € 
 Studette 18 m² PMR bâtiment P5 : 367 € 
 Studette 22 m² PMR bâtiment P3 : 367 € 
 Studette 17,5 m² bâtiment P7 : 367 € 
 Studio 18 m² bâtiment P6 : 355,20 € 
   
 Courts séjours 
 Le bâtiment P5 de Saulcy propose une offre hôtelière réservée aux personnels des Crous, de l’enseignement supérieur ou de l’Éducation nationale, aux jeunes actifs et aux saisonniers.";"Vous souhaitez faire un état des lieux de sortie, rendre vos clés ? Prenez rendez-vous : https://mesrdv.etudiant.gouv.fr/fr/ 
 Une demande d'intervention dans votre logement ? Remplissez le Cahier des réparations

WIFI
Parking
Garage Deux Roues
Laverie
Installations Sportives extérieures 
Salle de Réunion 
Salle des fêtes
Salles de travail
Salle Vidéo (lecteur DVD, vidéoprojecteur)
Cuisines Collectives (plaques électriques)
Sanitaires Collectifs
Epicerie Rimbaud 
Caisson Musical";"Résidence universitaire Saulcy 
 Ile du Saulcy 
 57000 METZ 
 Mail : residence.saulcy@crous-lorraine.fr  
 Téléphone : 03 87 31 60 00";Île du Saulcy, Metz;residence.saulcy@crous-lorraine.fr;03 87 31 60 00;;;;;;;;;"{""house_service"": [""Accessible PMR"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle polyvalente"", ""Salle de travail"", ""Salle de sport"", ""Surveillance / Sécurité"", ""Restauration sur place"", ""Distributeur de pizzas"", ""Distribution protections périodiques"", ""Kitchenette individuelle""]}";"{""url"": ""https://admin-v2.crous-mobile.fr//media/house/20230427_2e29f61_résidence-saulcy.jpg""}";49.119271667007, 6.1586211398893;https://admin-v2.crous-mobile.fr//media/house/20230427_2e29f61_résidence-saulcy.jpg;Grand Est
663;Charmois;;Vandœuvre-lès-Nancy;"La résidence universitaire Charmois possède 427 logements à proximité du campus sciences, du Resto U’ Vélodrome, du campus Artem (avec l’(S)pace Artem et la MDE Artem) et du lycée hôtelier Stanislas. 
   
 Accès 
 Lignes A et 4 : arrêt Vandœuvre Marché 
 Résago 2 : arrêt Parc 
 Citadine Vandœuvre : arrêt Belgique 
   
 Tarifs TCC 
 Chambre 9 m² avec sanitaire individuel : 253,10 € 
 Chambre améliorée 9 m² avec sanitaire individuel : 264 € 
 Studette 13,5 m² : 359,60 € 
 Studio 18 m² : 427,10 € 
 Studio 18 m² PMR : 427,10 €";"Une demande d'intervention dans votre logement ? Remplissez le Cahier des réparations

WIFI
Parking Voiture
Parking Vélo
Laverie
Salles de Lecture / Travail
Salle Télévision (Canalsat, BeIn Sports...)
Grande Salle de Musique / Travail
Cuisinettes équipées + Four + micro-ondes + grille pain + cafetière + bouilloire électrique + plaque vitro
Toilettes (WC & Douches)
Accès Handicapés
Distributeurs de préservatifs
Distributeurs de boissons & sandwichs
Salle de ping-pong et babyfoot";"Résidence universitaire Charmois 
 11 avenue du Charmois 
 54500 VANDŒUVRE-LÈS-NANCY 
 Mail : residence.charmois@crous-lorraine.fr  
 Téléphone : 03 83 53 33 80";11 avenue du Charmois, Vandœuvre-lès-Nancy;residence.charmois@crous-lorraine.fr;03 83 53 33 80;;;;;;;;;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Parking"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Salle TV"", ""Surveillance / Sécurité"", ""Distribution protections périodiques"", ""Kitchenette individuelle""]}";"{""url"": ""https://admin-v2.crous-mobile.fr//media/house/20230427_9fbf569_Charmois.jpg""}";48.667206253615, 6.172735400927;https://admin-v2.crous-mobile.fr//media/house/20230427_9fbf569_Charmois.jpg;Grand Est
666;Médreville;;Nancy;"La résidence universitaire Médreville possède 490 logements à proximité immédiate de l’IUT Charlemagne, du lycée Chopin, du Resto U’ Médreville et de la direction générale du Crous Lorraine. Les campus lettres et sciences humaines ainsi que droit sont relativement proches. 
   
 Médreville partage son accueil avec celui de la résidence voisine, Aristide Briand. 
   
 Accès 
 Ligne 3 : arrêt Médreville 
 Ligne 16 : arrêt Charlemagne Brabois Express 
 Lignes 11, 10 et B : arrêt Painlevé 
   
 Tarifs TCC 
 Chambre 12 m² avec SI : 275,40 € 
 Chambre améliorée 9 m² : 180,40 € 
 Studette PMR 13,5 m² : 359,60 €";"Vous souhaitez faire un état des lieux de sortie, rendre vos clés ? Prenez rendez-vous : https://mesrdv.etudiant.gouv.fr/fr/ 
 Une demande d'intervention dans votre logement ? Remplissez le Cahier des réparations

WIFI
Parking 
Garage Deux Roues
Laverie
Salle de fête
Salles de travail
Salles TV
Salle de Musique - Jeux
Cuisines avec plaques électriques & lavabos
Toilettes (WC & Douches)
Distributeurs de boissons froides";"Résidence universitaire Médreville 
 28 rue Aristide Briand 
 54500 LAXOU 
 Mail : residence.medreville@crous-lorraine.fr  
 Téléphone :  03 83 91 88 10";28 rue Aristide Briand, Laxou;residence.medreville@crous-lorraine.fr;03 83 91 88 10;;;;;;;;;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Bagagerie"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Salle TV"", ""Salle de sport"", ""Surveillance / Sécurité"", ""Salle de répétition"", ""Restauration sur place"", ""Distribution protections périodiques"", ""Kitchenette individuelle""]}";"{""url"": ""https://admin-v2.crous-mobile.fr//media/house/20230427_538a173_Medreville.jpg""}";48.684005699142, 6.1585503847;https://admin-v2.crous-mobile.fr//media/house/20230427_538a173_Medreville.jpg;Grand Est
719;Les Châtaigniers;Sur le campus, à proximité des collegiums Droit, Economie, Gestion et STAPS et de Polytech Galilée;Orléans;336 chambres de 9 m². Redevance 2023-2024 : 258€.2 chambres PMR de 18 m². Redevance 2023-2024 : 371€.Bus : ligne 40 (arrêt Université - Indien)Tramway : ligne A, (arrêt Université - Château)Le secrétariat de la résidence est situé dans le bâtiment Les Hêtres (5 rue de Tours);local vélo, salle de travail, gardien, parking, laverie, internet, accès handicapés.;"""Les Châtaigniers"" 3 rue de Vendôme  45100 Orléans tel : 02 38 49 89 70 mél : hebergement_orleans@crous-orleans-tours.fr";3 rue de Vendôme  45100 Orléans;hebergement_orleans@crous-orleans-tours.fr;02 38 49 89 70;;http://www.crous-orleans-tours.fr/;http://www.crous-orleans-tours.fr/;;;;https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/;http://www.crous-orleans-tours.fr/;"{""house_service"": [""Accessible PMR"", ""Parking"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;47.8461875916, 1.9280329943;https://admin-v2.crous-mobile.fr//media/crous-images/chataigniers.jpg;Centre-Val de Loire
721;Aristote;Sur le campus, à proximité des collegiums Lettres,Langues et Sciences Humaines, Sciences et Techniques et Polytech Vinci.;Orléans;223 T1 de 24 m². Redevance 2023-2024 : 412€.21 T1 bis de 32 m². Redevance 2023-2024 : 277€ par personne ou 442€ seul.8 T2 de 37 à 46 m². Redevance 2023-2024 : 310€ par personne ou 508€ seul.Bus : 40 (arrêt Université- - Indien)Tram : Ligne A, (Arrêt Université - Indien)Le secrétariat de la résidence est situé au bâtiment Les hêtres des résidences du Campus (5 rue de Tours).;local vélo, laverie, internet, accès handicapés.;"""Aristote"" 1,5,7 esplanade de l'Université 45100 Orléans tel : 02 38 49 89 70  mél : hebergement_orleans@crous-orleans-tours.fr";1,5,7 esplanade de l'Université  45100 Orléans;hebergement_orleans@crous-orleans-tours.fr;02 38 49 89 70;;http://www.crous-orleans-tours.fr/;http://www.crous-orleans-tours.fr/;;;;;http://www.crous-orleans-tours.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie""]}";;47.8407402039, 1.9358650446;https://admin-v2.crous-mobile.fr//media/crous-images/orl_aristote1.jpg;Centre-Val de Loire
738;L'Hôtel Dieu;Centre ville de Bourges. Située près de l'ENSA et de la gare;Bourges;54 T1 de 16 à 20 m². Redevance 2023-2024 : 315€.20 T2 de 32 m². Redevance 2023-2024 : 283€ par personne ou 439€ seul.Bus : lignes A, B, CParking : 25€ mensuel (parking de la ville de Bourges)Le secrétariat de la résidence est situé à l'antenne du CROUS (74 rue de Turly - 18000 Bourges).;local vélo, internet, laverie, accès handicapés.;"""L'Hôtel Dieu"" 11, rue du Pont Merlan 18000 Bourges tel : 02 48 27 55 30 mél : bourges@crous-orleans-tours.fr";11, rue du Pont Merlan  18000 Bourges;bourges@crous-orleans-tours.fr;02 48 27 55 30;;http://www.crous-orleans-tours.fr/;http://www.crous-orleans-tours.fr/;;;;https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/;http://www.crous-orleans-tours.fr/;"{""house_service"": [""Accessible PMR"", ""Parking"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie""]}";;47.0877151489, 2.3914539814;https://admin-v2.crous-mobile.fr//media/crous-images/hotel_dieu.JPG;Centre-Val de Loire
739;Marie Curie;Située près de l'INSA et de l'antenne du collegium Droit;Bourges;81 T1 de 18 m². Redevance 2023-2024 : 387€.Bus : lignes 2, 4, 13 (arrêts Technopôle ou Lahitolle)Le secrétariat de la résidence est situé à l'antenne du CROUS (74 rue de Turly - 18000 Bourges).;local vélo, internet, laverie, salle de travail, accès handicapés.;"""Marie Curie"" 9 rue Maurice Roy 18000 Bourges tel : 02 48 27 55 30  mél : bourges@crous-orleans-tours.fr";rue Maurice Roy  18000 Bourges;bourges@crous-orleans-tours.fr;02 48 27 55 30;;http://www.crous-orleans-tours.fr/;http://www.crous-orleans-tours.fr/;;;;https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/;http://www.crous-orleans-tours.fr/;"{""house_service"": [""Accessible PMR"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail""]}";;47.0810661316, 2.4147660732;https://admin-v2.crous-mobile.fr//media/crous-images/marie_curie.jpg;Centre-Val de Loire
741;Merleau Ponty;Située près de l'antenne scientifique;Chartres;43 T1 de 18 à 19 m². Redevance 2023-2024 : 309€.3 T1 de 24 m². Redevance 2023-2024 : 339€.4 T1 bis de 35 m². Redevance 2023-2024 : 227€ par personne ou 390€ seul.Bus : ligne 1 (arrêt Husson);local vélo, laverie, internet.;"""Merleau Ponty ""8 place François Rabelais 28000 Chartres tel : 02 37 90 70 30 mél : chartres@crous-orleans-tours.fr";8 place François Rabelais  28000 Chartres;chartres@crous-orleans-tours.fr;02 37 90 70 30;;http://www.crous-orleans-tours.fr/;http://www.crous-orleans-tours.fr/;;;;https://www.crous-orleans-tours.fr/logements/paiement-de-la-reservation-caution/;http://www.crous-orleans-tours.fr/;"{""house_service"": [""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Distribution protections périodiques""]}";;48.4345664978, 1.4831299782;https://admin-v2.crous-mobile.fr//media/crous-images/Res_merleau_ponty.jpg;Centre-Val de Loire
843;Résidence Charbonneaux;À proximité de la gare Centre Ville;REIMS - Centre;"Localisation

 Située en centre-ville, à côté de la gare centre, la résidence est proche du nouveau quartier de loisirs avec l’UCPA Sport Station, Reims Arena et la Cartonnerie. L’accès au campus universitaire Croix-Rouge est rapide grâce au tramway. 
   

Description

 La résidence comprend 187 T1 et 38 T1 Bis équipés (Cuisine, WC, douche, lavabo). 
   

Accès

 Tram A et B, Arrêt - Saint Thomas 
 Bus lignes 4 - Arrêt - Roosevelt 
   
   

Types de logements

   
 T1 bâtiment A : 355 €  
   
 T1 bâtiment B : 365 € 
   
 T1 bis (2 personnes) : 226 € 
   
Loyer toutes charges comprises (eau, EDF, chauffage, Internet)";"Ascenceur
 Laverie
 Accessibilité PMR
 Parking
 WiFi smartcampus
  Salle commune";"Résidence Charbonneaux
 55, av. de Laon.51100 Reims. 
 Téléphone : 03 26 88 67 84 E-mail : residence-charbonneaux@crous-reims.fr 
 Secrétariat ouvert du lundi au vendredi. 
 09h - 12h30 et 13h30 - 16h30.";55, av. de Laon 51100 Reims;residence-charbonneaux@crous-reims.fr;03 26 88 67 84;;https://www.crous-reims.fr/;https://www.crous-reims.fr/;https://vr.visite360pro.com/tour/b1WvWnIe5Y-JgbvbhLg5Y?scene=49.264563888889|4.0272472222222|270.12357077686175|-29.454766742154362|0.7837467429765155|CAoSLEFGMVFpcFA4MWlqUTNxOC02R0pYM042dUtEcm5pbkh4R05wVVE2X1M4UklK|false|GOOGLE;;https://vr.visite360pro.com/tour/b1WvWnIe5Y-JgbvbhLg5Y?scene=49.264563888889|4.0272472222222|270.12357077686175|-29.454766742154362|0.7837467429765155|CAoSLEFGMVFpcFA4MWlqUTNxOC02R0pYM042dUtEcm5pbkh4R05wVVE2X1M4UklK|false|GOOGLE;https://trouverunlogement.lescrous.fr;https://www.crous-reims.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Parking"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente""]}";;49.2644424438, 4.0264730453;;Grand Est
849;Résidence de Bazeilles;À proximité du lycée hotelier;CHARLEVILLE - Bazeilles;"Localisation

 A proximité du lycée hôtelier. 
   
   

Description

La résidence comprend 20 T1 de 20 m² et 8 T1 Bis de 25 m². 
  
  

Accès

Bus : lignes 2 et 58 
  
  

Types de logements

 
T1 : 338 €
   
T1 bis (2personnes) : 275 €/personne
   
Loyer charges comprises : eau, Internet. Non compris : électricité";"Accessibilité PMR
 Parking
 WiFi smartcampus";"Residence Bazeilles
 12, place de l'Infanterie de Marine08140 Bazeilles 
 Téléphone : 03 24 59 11 95 E-mail : residence-bazeilles@crous-reims.fr 
   
 Secretariat à la Maison de l'Etudiant38 rue de Montjoly, 08000 Charleville-Mezieresouvert du lundi au vendredi8h - 17h";12, place de l'Infanterie de Marine 08140 Bazeilles;residence-bazeilles@crous-reims.fr;03 24 59 11 95;;https://www.crous-reims.fr/;https://www.crous-reims.fr/;https://vr.visite360pro.com/tour/b1WvWnIe5Y-JgbvbhLg5Y?scene=49.675441666667|4.9779416666667|226.94410561014428|-19.952293611893595|0.2057170630427314|CAoSLEFGMVFpcE5TRE9PYm9PUjcycS1mU0hrWmtOVnYwX1JRLTdYTHkyam4zMVEt|false|GOOGLE;;https://vr.visite360pro.com/tour/b1WvWnIe5Y-JgbvbhLg5Y?scene=49.675441666667|4.9779416666667|226.94410561014428|-19.952293611893595|0.2057170630427314|CAoSLEFGMVFpcE5TRE9PYm9PUjcycS1mU0hrWmtOVnYwX1JRLTdYTHkyam4zMVEt|false|GOOGLE;https://www.crous-reims.fr/;https://www.crous-reims.fr/;"{""house_service"": [""Accessible PMR"", ""Parking"", ""Internet / Wifi""]}";;49.6754951477, 4.9780769348;https://ephoto.nuonet.fr/link/auf19tyb415fhog.jpeg;Grand Est
432;Résidence Le Nivolet;;Chambéry - Campus Universitaire de Jacob;"Située dans un secteur tranquille à l'extrémité du campus de l'Université Savoie Mont Blanc (site de Jacob-Bellecombette), la résidence Le Nivolet propose 158 chambres traditionnelles de 9m². 
   
 Voir les photos de la résidence.  
  Loyers pour l'année 2024-25 (à compter du 1er septembre 2024) 

Logement chambres : 260 € (internet compris) 
Logement chambres PMR : 260 € - Si occupé par personne valide : 311 € (internet compris) 

Caution : 1 mois de loyerDurée du bail : 12 mois (préavis de 1 mois) 
   
 Composition de la résidence :

158 chambres individuelles de 9m²
9 chambres individuelles PMR..

   
 À proximité 
 Campus Jacob-Bellecombette de l'Université Savoie Mont Blanc 
   
 Équipements individuels

Lit
Chaise
Bureau
Étagère
Placard
Cabine de douche trifonction (douche, lavabo, WC)
Petit refrigérateur
Prise TV
Prise téléphone
Accès internet

   
 Équipements collectifs

1 grande cuisine à chaque étage
2 micro-ondes à chaque étage
2 laves-linge
1 sèche-linge
Salle TV
Salle de travail
Salle de convivialité
Local vélo
Parking
Veilleur de nuit
Entrée sécurisée par badge

   
 Transports 
 Bus STAC : lignes A - 2 - 16 
   
 Faites votre demande de logement maintenant !";.;"Résidence universitaire Le Nivolet
Adresse : 
 Rue Robert Barr(via rue Jean-Baptiste Richard) 
 73 000 Jacob-Bellecombette 
 Tél : 04 79 25 30 23
Email : residence.jacob@crous-grenoble.fr
Horaires d'ouverture de l'accueil et du secrétariat :

Le lundi : 7h50 à 12h00 et 13h00 à 16h00
Les mardis, mercredi, jeudis : 7h50 à 12h00 et 13h00 à 15h30";Rue Robert Barr 73 000 Jacob-Bellecombette;residence.jacob@crous-grenoble.fr;04 79 25 30 23;<p>.</p>;https://www.crous-grenoble.fr/;https://mesrdv.etudiant.gouv.fr/fr;;;;https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/;https://www.crous-grenoble.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Parking PMR"", ""Ascenseur"", ""Parking"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20231013_aa0879b_mof19r80jrnqtnk[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240227_f50e802_PHOTO_NIVOLET_CHAMBRE.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240227_e35f80c_PHOTO_NIVOLET_CHAMBRE_bureau.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240227_2bb16f5_PHOTO_NIVOLET_CHAMBRE_SDB2.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240227_df65516_PHOTO_NIVOLET_CUISINE.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240227_203679c_PHOTO_NIVOLET_CUISINE2.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240227_c81d95e_5_PHOTO_NIVOLET_SALLE_CONVIV.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240227_3fe53ff_6_PHOTO_NIVOLET_LAVERIE.jpg""]}";45.5612983704, 5.9149298668;https://ephoto.nuonet.fr/publication/VWYBNw1kCiwFZwZkBz1VZAYzBWcPNF9uAHANMV80UycEOgQqAGtXcQQ7BmcDMQ?s=5&bg=FFFFFF&t=1&a=1&f=1&o=1&skin=Html;Auvergne-Rhône-Alpes
435;Résidence Amandine;76 logements (80 lits);Grenoble - Dans l'agglomération;"La résidence Amandine est située dans un rayon de 2 km de Polytech et du Lycée Pablo Neruda. La résidence propose des studios, des T4 en colocation et des T1 au personnes à mobilité réduite (PMR) entièrement équipé.  
  
  Loyers pour l'année 2024-25 (à compter du 1er septembre 2024)  

Logement T1 18m² : 376 € (eau, chauffage, électricité, internet et maintenance compris)
Logement T1 22m² : 432 € (eau, chauffage, électricité, internet et maintenance compris)
Logement T4 colocation  71m² : 315 € /personne 

 Caution : 280 € par pers. pour tous les logementsDurée du bail : 12 mois (préavis de 1 mois) 
   
 À proximité 
   
 Polytech, Pablo Neruda, Campus SMH 
   
 Équipements individuels 
   

Lit
Chaise
Bureau
Étagère
Placard
Table et 2 tabourets
Evier
2 plaques de cuisson
Cabine de douche trifonction (douche, lavabo, WC)
Petit refrigérateur
Accès internet

   
 Transports 
   
 Tram D 
   
 Faites votre demande de logement maintenant !";.;"Résidence Amandine
   
 Adresse: 
 12 rue Kastler 
 38400 Saint Martin d’Hères";12 rue Kastler  38400 Saint Martin d’Hères;residence.condillac@crous-grenoble.fr;04 76 82 76 31;;https://www.crous-grenoble.fr/;https://mesrdv.etudiant.gouv.fr/fr;http://appli.crous-grenoble.fr/fichiers/360/amandine/tour.html;;;https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/;https://www.crous-grenoble.fr/;"{""house_service"": [""Logement adaptable"", ""Ascenseur"", ""Douche individuelle"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Distribution protections périodiques""]}";;45.1855545044, 5.7539329529;https://ephoto.nuonet.fr/link/hbw19whrn718qe8.jpg;Auvergne-Rhône-Alpes
436;Résidence Carmagnole Liberté;78 T1 bis de 29 à 34 m²;Grenoble - Dans l'agglomération;"La résidence Carmagnole est située dans un rayon de 2 km de Polytech et du Lycée Pablo Neruda. La résidence propose des studios T1 de 29 à 31m² et des T1 de 34 m² pour personnes à mobilité réduite (PMR) entièrement équipés.  
  
  Loyers pour l'année 2024-25 (à compter du 1er septembre 2024)  

Logement T1 bis 29m² : 335 € (eau froide, internet et maintenance compris)
Logement T1 bis 30m² : 352 € (eau froide, internet et maintenance compris)
Logement T1 bis 31 m² : 361 € (eau froide, internet et maintenance compris)
Logement T1 bis PMR 34m² : 363 € (eau froide, internet et maintenance compris)

 Caution : 280 € pour tous les logementsDurée du bail : 12 mois (préavis de 1 mois) 
   
 À proximité 
   
 Polytech, Pablo Neruda, Campus SMH 
   
 Équipements individuels 
   

Lit
Chaise
Bureau
Étagère
Placard
Table et 2 tabourets
Evier
2 plaques de cuisson
Cabine de douche trifonction (douche, lavabo, WC)
Petit refrigérateur
Accès internet

   
 Transports 
   
 Bus C7 - 14 
   
 Faites votre demande de logement maintenant !";.;"Résidence Carmagnole Liberté
   
 Adresse : 
 10 rue Pierre Courtade 38400 Saint Martin d'Hères  Tél : 04 76 82 76 31";10 rue Pierre Courtade 38400 Saint Martin d'Hères;;04 76 82 76 31;;https://www.crous-grenoble.fr/;https://mesrdv.etudiant.gouv.fr/fr;http://appli.crous-grenoble.fr/fichiers/360/carmagnole/tour.html;;;https://www.crous-grenoble.fr/demanderunlogement/reservation-paiement-ligne/;https://www.crous-grenoble.fr/;"{""house_service"": [""Accessible PMR"", ""Logement adaptable"", ""Ascenseur"", ""Parking"", ""Douche individuelle"", ""Internet / Wifi"", ""Distribution protections périodiques""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20240220_bb035b3_Grenoble_residence_Carmagnole (11) (Personnalisé).JPG"", ""https://admin-v2.crous-mobile.fr//media/house/20240220_b61a138_picture-31.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240220_992066f_picture-32.jpg""]}";45.1785469055, 5.7624487877;https://admin-v2.crous-mobile.fr//media/crous-images/Carmagnole.JPG;Auvergne-Rhône-Alpes
